Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-55-8514-01A	0.00223725798304395	0.0246202986388587	0.0462167642667431	0.0225610317744981	0	0.225121482619263	0	0.0302140151213294	0.0437582530546205	0	0.00565933763888026	0.0100557375315506	0.0775722201922136	0.0493506051109487	0.0561693444689588	0.309716181924276	0	0.0531419915929771	0.0305357528096067	0	0	0.0130697252722315	0.01	0.216546407724747	0.996752414095842
TCGA-55-8094-01A	0.0920482456189533	0	0.0697548428982925	0.0913448887079795	0	0.11819134918333	0.0184724392477711	0.0866904387910457	0	0	0	0.0422308041527148	8.80688725010545e-05	0.129224910160739	0	0.107289537385187	0	0.204546978290682	0.0363283012102135	0	0	0.00378919548058951	0.4	0.0499413635036428	1.06519976349877
TCGA-44-4112-01A	0.00743869400497889	0	0.165397786111857	0	0	0.18167980472022	0	0.0125932640894253	0	0.0280977983615676	0	0.0642573307113744	0.00472839826832039	0.0693022945203079	0.0369423303259064	0.21772348569534	0.0723352580124095	0.0331302889217832	0.0790176663104765	0	0	0.0273555999460326	0	0.395761654424493	0.917999771600753
TCGA-44-3918-01A	0	0.0205104451063735	0.0844424221574901	0.0269122672438996	0	0.228321395528937	0.114174390392632	0.00464074253124033	0	0	0.0115614294853813	0.0154310433289208	0.00023860045978924	0.0135715068319515	0.093536417884334	0.261502267838284	0.0241529238648747	0.0428707970747613	0.0409584275186961	0	0	0.0171749227524352	0	0.373147179342606	0.927444289871608
TCGA-49-4490-01A	0.0303352904432547	0	0.0207683784518646	0.0823902130979126	0	0.168749614275773	0	0.0237597749565751	0.167411462481055	0	0	0.0338412909426193	0.02306214691098	0.18435693936886	0.0825959736153058	0.0710994950897596	0.0253944036048924	0.0207118234247682	0.0655231933363793	0	0	0	0.01	0.243348392767533	0.98869104421034
TCGA-95-8494-01A	0.000396169711361767	0.000366898589659598	0.00338730596737638	0.0113808731177589	0	0.142310505037619	0.0284953432236079	0.0319627931470381	0.0159909665894415	0	0	0.0238569489376884	0.226417935906717	0.0176111295776385	0	0.0970193254131343	0.191291593619237	0.130212636474069	0.0792995746876525	0	0	0	0.01	0.262819541413143	0.976755079173444
TCGA-MP-A4T9-01A	0.00226189369128379	0	0.0120819188471876	0.0368102527283716	0	0.238217163853568	0.0012169803349073	0.0152163122618805	0.00329871067036784	0	0.0305158821655407	0.0080616239612458	0.0236701439146883	0.15691674369502	0.0833232516873496	0.254516941190469	0.0401576965993416	0.0251188409493722	0.0534851208268212	0	0.00201442340174245	0.0131160992208421	0.01	0.296971502890868	0.96691285538311
TCGA-69-7760-01A	0.0623228129061128	0	0.0435604717775715	0.00552829692538671	0	0.107948550687208	0	0.0463705663349371	0.014203283366793	0	0	0.028476324869758	0.00420737101498703	0.178622727233997	0	0.127551147797238	0	0.34159341135504	0.0379608367280623	0	0	0.0016541990029081	0.03	0.184161938807988	1.03663718843673
TCGA-55-7573-01A	0.0204921896881671	0.0879769230317757	0.0614086012347709	0.0767829043797469	0	0.158003990209731	0	0.0577072777309668	0.0284786934372979	0	0	0.0487253700682391	0.00868770672491749	0.0405360781592695	0.0836136990598716	0.0522657028514855	0.150190457667904	0.0324993138624948	0.087363586767437	0	0	0.00526750512592483	0.03	0.188626713175394	1.00109052873127
TCGA-44-6147-01A	0.0291594103642577	0.0225234126758687	0.0859925130780019	0	0	0.268499542258433	0.0253354525220899	0	0	0.00771115240183839	0.0157376503943451	0	0	0.282776366139415	0.0625848279626604	0.109685031883004	0	0.0243509486653894	0.0656436916546966	0	0	0	0	0.333795656160877	0.948586662351629
TCGA-MP-A4SY-01A	0.0201019679299935	0	0.0320060249981793	0	0	0.133843946371188	0	0	0.0323568629478482	0	0	0.00777954296293607	0	0.340776370525269	0.0440893180750683	0.17174822433062	0.167007983596566	0	0.0423864964913805	0	0	0.00790326177095101	0	0.358135746842974	0.949081320320728
TCGA-MP-A4TJ-01A	0.0189870362753715	0.00884855414639107	0.029563957399741	0.174714959700474	0	0.197687370289695	0.0654053134821462	0.0536400066189003	0.0433098735911784	0	0.00533715848991359	0.0277338206397987	0	0.137950946280199	0.10650210009923	0.0771624170693375	0.02235809189641	0.000302796658156791	0.0256622565564883	0	0	0.00483334080656814	0	0.448098232558755	0.893219540612478
TCGA-55-6970-01A	0.0299326097626774	0	0.139544689205374	0.0194510885643046	0	0.121059572931774	0.0165120649617812	0.0468353155555444	0.0122211514847657	0	0	0.0223421592824284	0.0171953706621886	0.0925829956870278	0.0788714908155476	0.191056452719558	0.00169948254992939	0.0961582478437751	0.11349357326446	0	0	0.00104373470886391	0	0.466120145166721	0.887122434757479
TCGA-49-AARQ-01A	0.0799484096633719	0	0.0722026726645672	0.136275041559211	0	0.069783074632877	0.0191776254590302	0.0838645997435519	0.0155872889470467	0	0	0.0297487554739488	0.00250826186780191	0.0845774926321284	0.257642546794843	0.0851443782504726	0.00202843313782799	0	0.0615114191733216	0	0	0	0	0.348643321311223	0.95590677877393
TCGA-44-A47B-01A	0.00726489276204021	0	0.0260619466799942	0.144528946630358	0	0.0459606750535759	0.0374807439517128	0.0586187968809216	0.0396624596174404	0.0170288991027524	0	0.0491043800050714	0	0.183206674263275	0.0515105173204234	0.151395112516548	0.0979590605010897	0	0.0902168947147972	0	0	0	0	0.352624997523023	0.938046120178162
TCGA-05-4384-01A	0	0	0.0382420488337951	0.0536351831006813	0	0.188242643122429	0	0.00721561546887968	0	0	0.0252927517872063	0.0091789621656012	0.0112841409976021	0.147616566049786	0.0304665755608884	0.377342338115611	0.0522572858516463	0.0208267713001622	0.016422357451367	0.00292369896581465	0	0.0190530612285295	0	0.342579430073486	0.948797373750511
TCGA-44-7660-01A	0.00517986539684146	0	0.122538452323031	0.029597577126292	0	0.0754558668833576	0	0.0150006874473641	0.00452844035448357	0	0.0233801084313031	0	0	0.147923234211618	0.183197128910442	0.350898014445463	0.0423006244698041	0	0	0	0	0	0	0.339684404370327	0.959129415606522
TCGA-99-7458-01A	0.0119065708151	0	0	0.0933003699851441	0	0.264680336725958	0.00903854543188301	0.0529024786761545	0.046037607248407	0	0	0.0478638188436868	0.0108149734442912	0.085669831821281	0.0610395436334608	0.0993997342086514	0.10830456315809	0.0372689099095745	0.0693180504074142	0	0	0.00245466569090286	0	0.365204776175119	0.932598245824208
TCGA-75-6205-01A	0.0223227184391744	0	0.0200973600440011	0.052896823150884	0	0.243145162350111	0.0332855670275024	0.0126038731080032	0.0207019658023187	0	0.0344249573976252	0	0.00197432510105823	0.0572462253449339	0.112958910130411	0.284796853056127	0.0183190672177859	0	0.0710184370466952	0	0	0.0142077547833689	0	0.61863034420524	0.805969427464491
TCGA-50-5045-01A	0.074758911774072	0	0.0942419439360935	0.0975933462667367	0	0.0513072225945438	0.037121193748121	0.0748218157477077	0.0255565861274371	0.00921619722811461	0	0.0221215439112669	0.00901406699831228	0.0234697140136456	0.099049922080527	0.135725978407425	0.139345453542826	0.0218354261313209	0.077532965004034	0	0	0.00728771248781554	0	0.510453083541415	0.869568330652869
TCGA-69-7979-01A	0.0385305644146207	0	0.111083165645356	0.0632876017600707	0	0.10278703018008	0.0164664988646047	0.0607367429118794	0	0	0.0276251852229976	0.0123587648850632	0.0180172961241638	0.167537837210051	0.120369919380583	0.186485317051509	0.0131076156874659	0.00568435493245604	0.0480832676249422	0	0	0.00783883810415617	0.02	0.204449419185565	1.00253112449212
TCGA-49-AARR-01A	0.0858597611923271	0.000785502950132366	0.0501149614074255	0.120572807495909	0	0.15762441220481	0.00889635935971305	0.00635364500814893	0.0477069230165322	0	0.0332098483076717	0.0125543861576891	0.00423769523542474	0.0443237777836049	0.0170476145829137	0.272394827477741	0	0.0026709941693793	0.108414227327058	0	0	0.0272322563235198	0.01	0.283132652075054	0.9653817833648
TCGA-L9-A743-01A	0.0289938043686371	0.00732875984592478	0.0851845642816392	0.0207441273229757	0	0.220565616938385	0.0654961023337474	0.0433635494387	0.0236802952790304	0	0.0307430926035078	0	0.00817694206388326	0.0744322280265642	0.0745189465024699	0.120524226479669	0.0584146983475016	0.084466332870603	0.0294668155395431	0	0	0.0238998977572186	0	0.429945718179506	0.902890478601928
TCGA-55-7725-01A	0.0564952966418676	0	0.00855055385264495	0.0296268736659709	0	0.209728753992412	0.037527629286776	0.0429963994653151	0	0.127051669748956	0	0	0	0.125243382827803	0.126991183062865	0.0674131549471256	0.0527953122541438	0.0177953898670531	0.093503298299679	0	0	0.00428110208738892	0	0.409064726614501	0.912229658778169
TCGA-86-7711-01A	0.00464966119896715	0	0.0533092483885954	0.00297972754511803	0	0.198590003179273	0	0	0	0	0.0725529208497485	0	0.000210454590439097	0.318821965153298	0.0409348621978018	0.137536547593863	0	0.00155627794263902	0	0.132857850377255	0.000148181161183235	0.0358522998218177	0.05	0.177247345550311	1.04026456993715
TCGA-49-6743-01A	0	0	0.189902475729869	0.0291095055051978	0	0.186784234176323	0.0152703382551236	0.017585123430676	0	0	0	0.0261283487158954	0.00221152450325985	0.195707248103315	0.123919624014162	0.163076367482974	0.00808441289360702	0	0.0325208132584696	0	0	0.00969998393112827	0.01	0.282251425602919	0.970510534342374
TCGA-44-7662-01A	0.0122664497683485	0	0.139333728253193	0.107711585348665	0	0.02338922565758	0.0150990457713913	0.040110001311718	0.0402268796751278	0	0	0.057459444241829	0	0.23961921924485	0.059131579183425	0.195860157032222	0.020027553214694	0	0.0312765974095403	0	0	0.0184885338874159	0	0.484206760647243	0.875350293707599
TCGA-69-8255-01A	0.0612633568871156	0	0.0907945533000754	0.277672877776461	0	0	0.164639032785522	0.0356855306911632	0.00705674220741356	0.071196832287598	0	0.0675844466232983	0	0.0313718694480809	0.0679949390049027	0.082052222072106	0.00138796985966469	0.000566132384820346	0.0338658068508554	0	0	0.00686768782092277	0	0.415325245920367	0.910834655279094
TCGA-62-A46Y-01A	0.0354654775468209	0	0.0358514095680796	0.119644342647378	0	0.0813474117863552	0	0.0429052194282551	0.0263321939801027	0	0.00611396412409651	0.0163029833165274	0.0701196104353189	0.0705066030681703	0.0748526945529693	0.231195106497891	0.127086823905451	0.00520875970132433	0.0539195895339065	0	0	0.0031478099073531	0.09	0.145027408162721	1.02315734274405
TCGA-35-5375-01A	0.0188814785403886	0	0.17938757527081	0.149155427555228	0	0	0.0286112120987321	0.0420921313612852	0.0110012131596318	0.0807913211874716	0	0.00759903907843625	0	0.0432479816120604	0.146070780472127	0.140928463424431	0.0732624853651447	0	0.0667784706512284	0	0	0.0121924202230244	0	0.50458106881951	0.86733359203517
TCGA-97-A4M3-01A	0.0605164662801452	0	0.0735769737881896	0.0813249152423388	0	0.176910286278021	0	0.09058064036988	0.0261414217636714	0	0	0.0577503092938715	0.0418885519969166	0.00703872506320693	0.0275299852397687	0.235031836646466	0.0458044934269311	0.0302576209044486	0.0146777936618959	0.014153718674612	0.0088030928109608	0.00801316855867594	0.37	0.053893071568051	1.05569479028573
TCGA-NJ-A4YF-01A	0.0300256713515125	0	0.0953273451623094	0.0829214332253628	0	0.0451936357930146	0.0688775867524133	0.0512390967696424	0.0672366939594702	0	0.0254117858714314	0	0	0.376005934401992	0.053146081347819	0.0937191411043033	0	0	0	0.010111816847001	0	0.000783777413727914	0	0.327777432717009	0.95793087423456
TCGA-91-6830-01A	0.0444228715545538	0	0.0394320541896301	0.0847637531253522	0	0.210242368587914	0.00830817130743599	0	0	0	0.0184337013955037	0.00685131998017805	0	0.199078471308211	0.132671306829305	0.143619816605199	0.0049392707510784	0	0.0654037468626032	0	0.00560546651414214	0.0362276809888934	0	0.33405712200369	0.949871869124895
TCGA-49-AAR3-01A	0.0238057101118431	0	0.0512244270080918	0.176404678421907	0	0.0120441218564874	0.106586181292697	0.0383237194474874	0.02927065113291	0	0	0.0541311193251433	0	0.175438214873908	0.105227537187459	0.138373634533757	0.0361946215277718	0	0.0411302446635522	0	0.0055734060298201	0.00627173258716452	0	0.399275267394948	0.916787268476285
TCGA-78-7163-01A	0.107112646060003	0	0.13104914297728	0.204167746832122	0	0.143040605699909	0	0.0455124981666986	0.0628799749294213	0.0118289873679727	0	0.074538545946915	0.00174404701271069	0.00624016428949782	0.0354652685002846	0.0758083535226069	0.0219861606312782	0.0222003057030142	0.0553924005640831	0	0	0.00103315179620307	0.18	0.0985504316421121	1.05171491074854
TCGA-05-5429-01A	0.0890113813205054	0	0.183026021705174	0	0	0.346151511675664	0	0	0.0312076065071944	0	0	0.00230943650758111	0.016306541728451	0.0467940210626591	0.0196977080037367	0.138603952913783	0.0643165188770752	0.00924881851421924	0	0.0526275410877852	0.000698940096172293	0	0.05	0.175993573821562	1.00429815390323
TCGA-80-5607-01A	0.0205698035592347	0	0.0360702813306186	0.118555399965801	0	0.164428925811628	0.00176848371021637	0.0407285852441339	0	0	0	0.065086134600816	0.0192212944736598	0	0.143401407479752	0.161246240142801	0.0942946884733932	0.0150638951207766	0.119564860087169	0	0	0	0.02	0.206280140494878	1.00603094213432
TCGA-78-7145-01A	0.00432447994221615	0	0	0	0	0.209258088112441	0.00131762821343572	0	0.00327371090062079	0	0	0	0.0477504128281593	0.192710458568811	0.00999456747682877	0.189882596583162	0.144922836255987	0.089420855089287	0.0860904170417303	0	0	0.0210539489873202	0.01	0.230580947631875	1.0000533598757
TCGA-86-A4P8-01A	0.0176781139051001	0	0	0.110715658840229	0	0.320528579117612	0	0	0	0	0.0479607538428502	0.0141998581178951	0.0105059972722805	0.166092535297378	0.0617221701133966	0.197476947146228	0.00912274409527049	0	0.04399664225176	0	0	0	0	0.386663468013108	0.925135612839041
TCGA-55-7994-01A	0.0341086526920971	0	0.00770303286324814	0.2186281502367	0	0	0.0640922459197268	0.0398421166256914	0.0251059700043906	0	0.0547324692366032	0.0144121983829622	0	0.149299962617106	0.136593314902703	0.152886325606315	0.025409967747586	0.0223774305890667	0.0548081625758032	0	0	0	0	0.434354725783942	0.900619566109372
TCGA-69-A59K-01A	0.0278838289524781	0	0.306952057839718	0.134670542654085	0	0.0306161271413752	0.0593186700701988	0.0329373436115636	0.00949845737507207	0	0	0.0106060925430718	0.00642259920920728	0.029948158763078	0.073315235346698	0.139591457695876	0.0924860276395022	0	0.0384628004075283	0	0	0.00729060075054842	0.14	0.115644661949451	1.01961150834262
TCGA-49-AAR4-01A	0.0445540425114764	0	0.0882339633266623	0.411073709566726	0	0	0.0397184226687195	0.0551846225605924	0.0170090152582822	0.113817927602897	0	0.00085183882732961	0	0.0722827927541735	0.0417104339878692	0.0912578871145031	0.00770807927762527	0	0.00647000201108107	0.00786886490971639	0	0.00225839762234637	0	0.523185627392182	0.851428941233064
TCGA-91-8499-01A	0.0233308714332928	0	0.0675994692395897	0.133138498339527	0	0.12660256701132	0.0214188453441743	0.0556777881165708	0.0172163444391642	0	0.0123397406934955	0	0.00162838906189896	0.0859218212937631	0.138324746244284	0.147968622363775	0.134285140129857	0	0.0218811127610633	0	0.00972854920071577	0.00293749432750781	0	0.392234965379292	0.91979190330953
TCGA-91-8497-01A	0.0630515708627065	0.0393136340300417	0.14331184295753	0.0394543332621193	0	0.140041145944982	0	0.0503289552017498	0.0587023396800381	0	0	0.0351285709636155	0.00608661078442301	0.0483686496107858	0.0130793051005881	0.156449630392543	0.0805191842475475	0.0141461064221551	0.103237122469024	0	0	0.00878099807015115	0	0.378952486488466	0.925639039978974
TCGA-44-6778-01A	0.0212340573248559	0	0.0466910608817731	0.041917693428401	0	0.282498929577609	0.0485871797719938	0.0722228411963448	0	0.00364167414541689	0	0.0178646486530008	0.00411900006665395	0.0935629714088871	0.113844913915381	0.167805732328603	0.0481659269076958	0	0.0233192065282789	0	0	0.0145241638651053	0	0.391179179701226	0.920385305914164
TCGA-67-3772-01A	0.0363634929781472	0	0.190202698573155	0.0462697674420705	0	0.116629047559748	0	0.00800609433342715	0.0151995414834725	0	0	0.0125032881840583	0.0382005656071484	0.0134562982342201	0.0236542991586276	0.152698454296221	0.233571168170609	0.0403145028042615	0.0646298122848979	0	0	0.00830096888993579	0	0.422161916120569	0.908388412647814
TCGA-55-8090-01A	0.000172235056753538	0.011593133287631	0.0486306376465088	0.0205297736345295	0	0.245534692903316	0.0371612117198027	0.050658570198136	0.00626207414891173	0	0	0.00744003443037612	0.0530347511368979	0.0641879955183301	0.0705874073984252	0.208009289935972	0.115911204300777	0	0.0498695578660723	0	0	0.0104174308175599	0.01	0.226650480279821	0.988230475934697
TCGA-78-7537-01A	0.0169807911974152	0	0.229930359001901	0.141856112654723	0	0.0849798256606611	0	0	0.0628103437521661	0	0	0.0629895296101872	0	0.021628462655345	0.0057482125337404	0.193465974585279	0.0681852220073162	0.0410044192216671	0.0704207471195989	0	0	0	0.03	0.190677591297719	0.996642415844024
TCGA-91-8496-01A	0.00074280573048127	0.00557215374396149	0	0.0570401740579789	0	0.099903796527297	0.00206016410648126	0.00381444330270486	0.00994382090589615	0	0	0.0299651696035661	0.0812486121746539	0.136053488700404	0.0123684023533197	0.214708286029699	0.120025835221954	0.0111444232849211	0.171412725680419	0	0.0134528630447772	0.0305428355314853	0	0.459539413308459	0.887741764304797
TCGA-55-7281-01A	0	0.00164642734104107	0.0033895325578304	0.0562501854813633	0	0.131494295068005	0.0245869042048818	0.0341133260864203	0.0301067520397829	0	0	0.0272259597971189	0.0325076434720784	0.0681684215958761	0.091818530300943	0.113195018934348	0.283635617484001	0.0299420004058889	0.0682177558467117	0	0	0.00370162938371018	0	0.416017010601662	0.908677029043295
TCGA-05-4424-01A	0.0342851465408343	0	0.0151831996829865	0.0821383724453773	0	0.196104778677224	0.0251553534862858	0.00864924101660709	0.00331633420760734	0	0.00537378116260372	0	0.0694165828059432	0.138279628626266	0.114294813397023	0.207433172313298	0.0250791811180511	0.0115479641201783	0.0558459214560791	0	0	0.00789652894363482	0	0.395355416808883	0.91880132140323
TCGA-75-7031-01A	0.0132515009013613	0	0.0905089053440443	0.0877301450216267	0	0.208173846601916	0.0044128263282153	0.0131618634935449	0.00871542907682355	0	0	0.104466523443141	0.0105244532965213	0.0731865190084943	0.137536021640474	0.150751315023236	0.033126789059946	0	0.0603067936086294	0	0	0.00414706815202693	0	0.41819616074323	0.908159509028071
TCGA-05-4397-01A	0.0241969344697321	0	0.0521183917910824	0.0421638645961084	0	0.0820658260629634	0.048070799899039	0.0113693918213002	0.0258756350052529	0.00595752641950308	0.0171116799789155	0	0	0.0895467568958468	0.118887286498649	0.302070203998588	0.0057712865563471	0.0835666799336697	0.0558939298417142	0	0	0.0353338062312879	0.01	0.240780393561342	0.993995523958442
TCGA-55-7914-01A	0.0233016562067501	0	0.221258585050974	0.132944663588092	0	0.159472890632971	0.0430476347323435	0	0.0420094721185539	0.0319767611057015	0	0.00878824456416062	0	0.0482323317007761	0.128170884692415	0.0976328905198844	0	0	0.0631639850873785	0	0	0	0	0.365447549515248	0.931095571122166
TCGA-50-5942-01A	0.0626336639813383	0	0.19068860673331	0.0511848714647332	0	0.220220476006783	0.00389543996072771	0	0.0362210889531356	0	0	0.0626659076842874	0.0228700073887825	0	0.0314515425530913	0.0894185799435698	0.0581999111506927	0	0.169160481869794	0	0	0.00138942230975428	0.01	0.271479967040605	0.967105252956735
TCGA-05-4395-01A	0	0	0.0374284260275545	0.0885626349939922	0	0.151703650970033	0.0552078548903293	0.0645920935045548	0.0185648746461946	0	0.0553463539371411	0.0321239970445458	0.076810309116685	0.042353016407112	0.0922279088482248	0.150433934718894	0.0293879188099245	0.0462675417916944	0.0503738511492977	0	0.00656591728585349	0.00204971585796934	0.02	0.203739180982103	1.001420734886
TCGA-55-8208-01A	0.0115774519124184	0.00148315554979891	0.0759160816881047	0.0264052531918113	0	0.169403796908266	0.0146137648356216	0.0477311600944371	0.0298940170559239	0.020280749783777	0	0.0427439532209482	0	0.163593109396978	0.143069071934333	0.177570850876509	0.0110134887091426	0	0.0486881402046988	0	0	0.0160159546372314	0	0.507195305938675	0.862684281289888
TCGA-93-A4JQ-01A	0.0145622899883202	0.135039865575	0.00806426547761162	0.059490078238237	0	0.253195769086633	0.0334087684342486	0.0661389721921585	0.0650579917024838	0	0.00199209188439824	0.0257033386389139	0.00152749553371229	0.168133639873366	0.0839821941660359	0.0631850279811061	0.0116549559177442	0.00197445226662247	0.00437669835659474	0	0	0.0025121046868136	0	0.535475712072515	0.848173819255834
TCGA-50-6597-01A	0.0110620337517299	0.0138646532113285	0.148570602689002	0.0601433159074943	0	0.0993027670649503	0.00869302231466422	0.028485443858876	0.163424269196438	0.0225830630758429	0	0.048704117761668	0	0.0216976879147583	0.114199774266178	0.0695932347931188	0.104749515884228	0.0328812930143522	0.05204520529537	0	0	0	0	0.433521910586676	0.900642060750084
TCGA-50-6590-01A	0.0160371582360429	0	0.0941617591310711	0.0622388371105946	0	0.124895164218922	0.0735906522071445	0.0147217650177413	0.0209055334182723	0	0	0.0519427985248679	0	0.222071068930287	0.127014026345145	0.137308239691256	0.0154285341385627	0	0.0378424326082885	0	0	0.00184203042180414	0	0.429330394511007	0.902621648597273
TCGA-62-A46P-01A	0.0244969723947127	0	0.148974765168177	0.0590207615955109	0	0.106089286844448	0	0.0570626607521385	0.0275107078400944	0	0	0.0704678322884044	0	0.0428426090598587	0.0173822287684355	0.276600468443524	0.0157809181011802	0.0584127363847476	0.0719861271107618	0	0	0.0233719252480067	0.05	0.175077331674395	1.00505634975199
TCGA-97-8179-01A	0.0222458717346475	0	0.0100401241132194	0.0604693009862907	0	0.102255270967991	0	0.0811475523735683	0.0297455288189499	0	0	0.044917177359485	0.0406509387539829	0.116579199581634	0.0533436356505243	0.164408878571826	0.148419647902206	0.0143130630916592	0.0704780402853052	0	0.0328271943990081	0.00815857540970189	0.07	0.159763865088753	1.01703149984748
TCGA-55-8615-01A	0.0131298706093388	0	0.00966175079399651	0	0	0.0922209058534849	0	0.0805992832219973	0.0922619316502558	0	0	0.0203683871005447	0.00562192455082911	0.490454861793969	0.0135528544817402	0.0895810179789024	0	0.0643424591827298	0.0272692899111137	0	0	0.00093546287109752	0.05	0.174479310636451	1.06585703592643
TCGA-71-6725-01A	0	0.022622033533639	0.0874611307801043	0.00297635665151144	0	0.0350417273031391	0	0.0263186334093814	0.00282327699709128	0	0	0.0237584671070399	0.159380024165742	0.0660097490064073	0.0249654921716863	0.278444483191858	0.067103985491228	0.107913129051053	0.0342230197911642	0	0.0494253496579238	0.011533141691031	0.06	0.16891239360216	1.02147117769112
TCGA-73-4666-01A	0.00649754477130277	0	0.00647361633781715	0.272524769720309	0	0	0.203917695290398	0.0198633526089274	0	0	0.0485202308897513	0	0	0.0615854390417575	0.103227718220029	0.156750513917151	0.0503524229841835	0.0102670644245957	0.0569379339521021	0	0	0.00308169784167441	0	0.414756805995443	0.909530769243612
TCGA-49-6761-01A	0.0110222513270968	0	0.0142054696475947	0.0554740325113279	0	0.10400788273684	0.176411294044459	0.0349765154156118	0	0.0236194238502264	0	0.088662511221902	0	0.135098339089313	0.112411976389283	0.153773375310265	0.0354901839348859	0	0.0499236616026134	0	0	0.00492308291858083	0	0.453886206466463	0.890185523309491
TCGA-62-8399-01A	0.0152217414582627	0	0.105884684978035	0	0	0.2594685035725	0.0452238675740892	0.000947627707804326	0.0197392775002971	0.0213002621109279	0	0.0339918714684523	0.0555820791337404	0.035161403868316	0.0497483974785063	0.140139006499346	0.00334664116742228	0.0579151892347176	0.0861997199100632	0	0.0307181591745901	0.0394115671629282	0.3	0.0671737592522113	1.04220936491973
TCGA-78-8648-01A	0.000789358253625719	0.0063557453952343	0.0635645047290213	0.156551382901715	0	0.0290924713554136	0.042516494641357	0.0082264610913153	0.022884460919067	0	0.0141584998980077	0.00302068349344962	0	0.443997642363437	0.0423231353196261	0.129840678500096	0	0	0.036678481138634	0	0	0	0	0.663432401109905	0.756418539146502
TCGA-97-7547-01A	0.102122543039938	0	0.158595272420367	0.0422672164474277	0	0.121210128291929	0.00516269688088665	0.0232522545330857	0.0568885285004873	0	0	0	0.0389587171243155	0.119791707200047	0.0463269226125427	0.16563212241753	0.0175857373330813	0	0.102206153198362	0	0	0	0.01	0.281799142009944	0.962478884503153
TCGA-44-6145-01A	0.0143038072362975	0.014420992844564	0.136853504779263	0.251952336833441	0	0.0502115281218678	0.0680265392618928	0.013559601282397	0.0120567943126479	0.00416660837897364	0	0.0257799377528918	0	0.0760913609855957	0.100682579336128	0.115213951355195	0.00866005175694113	0.0377542218117988	0.0417273762129638	0	0	0.0285388077371413	0	0.468605599077457	0.88405253436527
TCGA-80-5608-01A	0	0	0.0602319984821364	0.142482037544285	0	0.199850896114567	0.000489764372635274	0.0155914210920007	0.0589829372437888	0	0.0652983472022518	0.0178850213538893	0.00330588889741576	0.0407608084998998	0.0819614586018525	0.129908391444141	0.0453269724544175	0.0378846519318907	0.049459727174042	0	0	0.0505796775907855	0.01	0.237643955768666	0.989946000276354
TCGA-78-7535-01A	0	0.0388762888255591	0.0305007241517907	0.0514747908322663	0	0.0893805256555147	0	0	0.0164240033905736	0	0.0202046337858669	0.0190599868425937	0.0250373941236113	0.190027873488237	0.0193803776256059	0.243520661243805	0.232022219387669	0	0.0174282776934452	0	0	0.00666224295346152	0.01	0.287513226259562	0.977297305771533
TCGA-86-8358-01A	0.00728241048631978	0	0.169992748346243	0.00226711710329576	0	0.102085741448624	0	0.0479056289991507	0.00258465641049739	0.0132338588561056	0	0.0757882423298323	0	0.252815282492079	0.106303008513437	0.201277560806885	0.0148741080915473	0	0	0	0.00358963611598426	0	0	0.396401598571202	0.920589069297002
TCGA-44-3919-01A	0.00248274847253114	0.0204510087197152	0.0572244781770094	0.112859619970416	0	0.136436075222982	0.00614871065384545	0.0263158228720108	0.0432538620153029	0	0	0.0553033622702292	0.00287833513658519	0.0736118480612442	0.133563029093715	0.127903405605832	0.133235791207243	0	0.0576414940731483	0	0	0.0106904084481915	0	0.566171721248442	0.834553349464602
TCGA-86-7955-01A	0.085507260587881	0	0.0629478896102321	0.167833413550688	0	0.113008630778486	0.0247755010261461	0.0742357341953461	0.0516965461333818	0	0.0285451281846817	0.0450140470194621	0.0173538866151554	0.0687247434784003	0.0607006801998827	0.0482373095125692	0	0.069978843129565	0.0814403859781224	0	0	0	0.25	0.0751803871543163	1.05645263084123
TCGA-67-6217-01A	0.062424917348086	0	0.104556539513558	0.0452514216312173	0	0.200659368529851	0.0144238966483844	0	0.0349510367728128	0	0	0.0101495937393001	0.0144598131356014	0.0191478324222979	0.0801949570898487	0.119102981589963	0.157688766488793	0.0194347708086193	0.117554104281667	0	0	0	0	0.337013165830545	0.941383536596544
TCGA-78-8662-01A	0.0614133523011108	0	0.0348359403128402	0.115833295084218	0	0.156049783457529	0	0.140642640121244	0.0110547036047213	0	0	0.0239457224107542	0.000188401280824138	0.146780061541197	0.129352793455445	0.14188136011455	0.0258509768746841	0	0.0066515738629224	0.00551939557796049	0	0	0.14	0.11201973533109	1.05197740513753
TCGA-97-8176-01A	0.0367537811791699	0	0.031926038137445	0.0556197979634351	0	0.061111347372374	0	0	0.00731354838074774	0	0.00291937747514615	0.0238349361913644	0.00711824719803154	0.243399415115118	0.0277856229606609	0.326080724345917	0.0137845279105489	0.00256178288747798	0.11453491980735	0	0	0.0452559330752132	0	0.354110225984236	0.94625543235908
